280 1631381758 1,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381759 1,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381760 1,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381761 1,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381762 1,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381763 3,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381764 3,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381765 3,800000 -1,000000 -101,000000 0,000000 0,000000
309 1631381763 1,600000 -1,000000 -101,000000 0,000000 0,000000
309 1631381764 1,600000 -1,000000 -101,000000 0,000000 0,000000
309 1631381765 1,600000 -1,000000 -101,000000 0,000000 0,000000
280 1631381766 3,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381767 3,800000 -1,000000 -101,000000 0,000000 0,000000
280 1631381768 4,200000 -1,000000 -101,000000 0,000000 0,000000
280 1631381769 4,200000 -1,000000 -101,000000 0,000000 0,000000
280 1631381770 4,200000 -1,000000 -101,000000 0,000000 0,000000
309 1631381766 1,600000 -1,000000 -101,000000 0,000000 0,000000
309 1631381767 1,600000 -1,000000 -101,000000 0,000000 0,000000
309 1631381768 4,200000 -1,000000 -101,000000 0,000000 0,000000
309 1631381769 4,200000 -1,000000 -101,000000 0,000000 0,000000
309 1631381770 4,200000 -1,000000 -101,000000 0,000000 0,000000
280 1631381771 4,200000 -1,000000 -101,000000 0,000000 0,000000
280 1631381772 4,200000 -1,000000 -101,000000 0,000000 0,000000
280 1631381773 5,000000 -1,000000 -101,000000 0,000000 0,000000
280 1631381774 5,000000 -1,000000 -101,000000 0,000000 0,000000
280 1631381775 5,000000 -1,000000 -101,000000 0,000000 0,000000
309 1631381771 4,200000 -1,000000 -101,000000 0,000000 0,000000
309 1631381772 4,200000 -1,000000 -101,000000 0,000000 0,000000
309 1631381773 2,200000 -1,000000 -101,000000 0,000000 0,000000
309 1631381774 2,200000 -1,000000 -101,000000 0,000000 0,000000
309 1631381775 2,200000 -1,000000 -101,000000 0,000000 0,000000
280 1631381776 5,000000 -1,000000 -101,000000 0,000000 0,000000
280 1631381777 5,000000 -1,000000 -101,000000 0,000000 0,000000
280 1631381778 3,200000 -1,000000 -101,000000 0,000000 0,000000
