368 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631641466 0,200000 -1,000000 -101,000000 0,000000 0,000000
371 1631641467 0,200000 -1,000000 -101,000000 0,000000 0,000000
371 1631641468 0,200000 -1,000000 -101,000000 0,000000 0,000000
371 1631641469 0,200000 -1,000000 -101,000000 0,000000 0,000000
371 1631641470 0,200000 -1,000000 -101,000000 0,000000 0,000000
368 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
381 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641470 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641469 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641468 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641467 0,200000 -1,000000 0,200000 0,200000 0,008000
373 1631641466 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
379 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642195 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642194 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642193 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642192 0,200000 -1,000000 0,200000 0,200000 0,008000
371 1631642191 0,200000 -1,000000 0,200000 0,200000 0,008000
368 1631641470 0,200000 -1,000000 0,200000 0,200000 0,016000
368 1631641469 0,200000 -1,000000 0,200000 0,200000 0,016000
368 1631641468 0,200000 -1,000000 0,200000 0,200000 0,016000
368 1631641467 0,200000 -1,000000 0,200000 0,200000 0,016000
368 1631641466 0,200000 -1,000000 0,200000 0,200000 0,016000
381 1631642195 0,200000 -1,000000 0,200000 0,200000 0,016000
381 1631642194 0,200000 -1,000000 0,200000 0,200000 0,016000
381 1631642193 0,200000 -1,000000 0,200000 0,200000 0,016000
381 1631642192 0,200000 -1,000000 0,200000 0,200000 0,016000
381 1631642191 0,200000 -1,000000 0,200000 0,200000 0,016000
373 1631641470 0,200000 -1,000000 0,200000 0,200000 0,016000
