303 1631640676 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640677 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640678 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640679 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640680 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640681 1,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640682 1,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640683 1,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640684 1,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640685 1,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640686 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640687 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640688 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640689 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640690 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640691 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640692 0,600000 -1,000000 -101,000000 0,000000 0,000000
329 1631640691 1,000000 -1,000000 -101,000000 0,000000 0,000000
329 1631640692 1,000000 -1,000000 -101,000000 0,000000 0,000000
303 1631640693 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640694 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640695 0,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640696 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640697 2,600000 -1,000000 -101,000000 0,000000 0,000000
329 1631640693 1,000000 -1,000000 -101,000000 0,000000 0,000000
329 1631640694 1,000000 -1,000000 -101,000000 0,000000 0,000000
329 1631640695 1,000000 -1,000000 -101,000000 0,000000 0,000000
329 1631640696 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640697 1,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640698 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640699 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640700 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640701 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640702 2,600000 -1,000000 -101,000000 0,000000 0,000000
329 1631640698 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640699 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640700 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640701 1,800000 -1,000000 -101,000000 0,000000 0,000000
329 1631640702 1,800000 -1,000000 -101,000000 0,000000 0,000000
303 1631640703 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640704 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640705 2,600000 -1,000000 -101,000000 0,000000 0,000000
303 1631640706 1,400000 -1,000000 -101,000000 0,000000 0,000000
303 1631640707 1,400000 -1,000000 -101,000000 0,000000 0,000000
329 1631640703 1,800000 -1,000000 -101,000000 0,000000 0,000000
329 1631640704 1,800000 -1,000000 -101,000000 0,000000 0,000000
329 1631640705 1,800000 -1,000000 -101,000000 0,000000 0,000000
329 1631640706 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640707 1,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640708 1,400000 -1,000000 -101,000000 0,000000 0,000000
303 1631640709 1,400000 -1,000000 -101,000000 0,000000 0,000000
303 1631640710 1,400000 -1,000000 -101,000000 0,000000 0,000000
303 1631640711 3,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640712 3,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640708 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640709 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640710 1,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640711 2,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640712 2,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640713 3,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640714 3,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640715 3,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640716 2,200000 -1,000000 -101,000000 0,000000 0,000000
303 1631640717 2,200000 -1,000000 -101,000000 0,000000 0,000000
329 1631640713 2,200000 -1,000000 -101,000000 0,000000 0,000000
